url,api_information_source_name,created_at,updated,list_source,certified_api_developer_name,capability_fhir_version,format,http_response,http_response_time_second,smart_http_response,errors,cap_stat_exists,kind,requested_fhir_version,is_chpl
https://api.platform.athenahealth.com/27984/brand/1/csg/1/fhir/r4/,AT Medical,24/5/2025 6:54,9/6/2025 2:17,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0991,500,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/18289/brand/1/csg/1/fhir/r4/,"",24/5/2025 10:50,9/6/2025 7:29,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1571,200,"",TRUE,instance,None,true
https://api.patientfusion.com/fhir/r4/v1/7771f875-df3d-47b9-aac4-10e698eaa767/,"Dr. James C. Wang, DPM",11/5/2025 0:06,9/6/2025 1:23,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.0729,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/14250/brand/1/csg/1/fhir/r4/,GBC-PONTIAC-DENTAL CLINIC,24/5/2025 8:29,9/6/2025 2:43,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1696,200,"",TRUE,instance,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/59713/,Madison County Medical Assoc,6/6/2025 3:01,9/6/2025 4:05,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,4.0.1,"json,xml",200,0.3969,200,"",TRUE,instance,4,true
https://api.platform.athenahealth.com/11352/brand/2/csg/21/fhir/r4/,Palm Garden of Winter Haven,24/5/2025 14:16,9/6/2025 6:23,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1546,200,"",TRUE,instance,None,true
https://dhfhirpresentation.smartcarenet.com/fhir/porterstarkeservices/1235365487/r4/,PORTER STARKE SERVICES,23/5/2025 0:27,9/6/2025 1:13,https://dhfhirpresentation.smartcarenet.com/fhir/r4/endpoints,Streamline Healthcare Solutions,4.0.1,"json,xml",200,0.0488,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/26657/brand/1/csg/1/fhir/r4/,Brilliance Internal Medicine Group,24/5/2025 6:05,9/6/2025 1:44,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1499,200,"",TRUE,instance,None,true
https://app.meldrx.com/api/fhir/rt_apopkawellnessadlaigreendc/,"",11/5/2025 7:45,9/6/2025 1:26,https://app.meldrx.com/api/Directories/fhir/endpoints,Darena Solutions LLC,4.0.1,"json,xml",200,0.0535,200,"",true*,capability,None,true
https://ac-fhir.harrisambulatory.com/ac-527/fhir/r4/,"",11/5/2025 7:37,9/6/2025 7:20,https://ac-fhir.harrisambulatory.com/endpoints/r4,"CareTracker, Inc.",4.0.1,"xml,json",200,0.055,200,"",TRUE,instance,None,true
https://developer.carepaths.com/1373981-164910/api/,"",11/5/2025 1:43,8/6/2025 23:08,https://carepaths.com/uploads/org_endpoint_bundle.json,Carepaths Inc,4.0.0,"
","","","","","","","",""
    xml,"","","","","","","","","","","","","","",""
    json,"","","","","","","","","","","","","","",""
"  """,200,0.0325,200,"",TRUE,instance,None,"","","","","","","",""
https://providerapi.advancedmd.com/v1/r4/37149/,"",24/5/2025 10:52,9/6/2025 1:18,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1298,404,"",true*,requirements,None,"","","","","","","",""
https://api.patientfusion.com/fhir/r4/v1/edfed253-c5fe-4a69-a284-405837a9cb96/,Bryan D Lewis PA-C health Care,11/5/2025 4:56,9/6/2025 8:35,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.0729,200,"",true*,capability,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/58105/,Lifetime Family Care,10/5/2025 23:38,9/6/2025 8:08,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,4.0.1,"json,xml",200,0.6026,200,"",TRUE,instance,4,true
https://connect.pointclickcare.com/fhir/R4/1cbd7eb1-d166-41fe-95b1-08f9bab59c6f/,"",24/5/2025 10:08,9/6/2025 6:27,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1099,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/1752/brand/1/csg/21/fhir/r4/,MIDWEST SPINE INTERVENTIONALIST INC,24/5/2025 14:15,9/6/2025 5:11,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1543,500,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/15478/brand/1/csg/1/fhir/r4/,COLUMBIAVILLE FAMILY CLINIC PLLC,24/5/2025 8:39,8/6/2025 23:40,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1902,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/221/brand/2/csg/265/fhir/r4/,"",24/5/2025 13:04,9/6/2025 1:52,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1714,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/19899/brand/1/csg/1/fhir/r4/,Marble City Medical,24/5/2025 7:23,9/6/2025 7:07,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1467,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/DICAAA/,"",10/5/2025 23:28,9/6/2025 6:51,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0447,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/14795/brand/1/csg/1/fhir/r4/,KHCA Alaska Dialysis Laurel Street,24/5/2025 7:11,8/6/2025 23:26,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1521,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/1267/brand/2/csg/67/fhir/r4/,"",24/5/2025 12:27,9/6/2025 6:51,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0911,500,"",TRUE,instance,None,true
https://fhir.insynchcs.com/insync/martindukes-156/,"",24/5/2025 13:26,9/6/2025 0:32,https://resources.insynchcs.com/docrepos/InSyncDocs/insync-fhir-org-list.json,"Qualifacts Systems, LLC",4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.2014,200,"",TRUE,instance,None,true
https://connect.pointclickcare.com/fhir/R4/eb61354a-b647-458d-95e1-beea712daa80/,"",24/5/2025 12:45,9/6/2025 4:37,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.112,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/21637/brand/1/csg/1/fhir/r4/,The Healing House of New Mexico,24/5/2025 9:07,9/6/2025 7:23,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.119,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/16571/brand/1/csg/1/fhir/r4/,Remote Allergy Providers,24/5/2025 10:10,9/6/2025 1:07,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1686,200,"",TRUE,instance,None,true
https://fhir-myrecord.cerner.com/r4/37729496-dd1e-4fc3-8c61-2567a329f99d/,"",11/5/2025 3:14,9/6/2025 0:34,https://raw.githubusercontent.com/oracle-samples/ignite-endpoints/refs/heads/main/oracle_health_fhir_endpoints/millennium_patient_r4_endpoints.json,Cerner Corporation,4.0.1,"json,application/fhir+json",200,0.5249,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/23191/brand/1/csg/1/fhir/r4/,Essie M. B. Smith Foot Clinic,24/5/2025 9:45,9/6/2025 5:44,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1514,200,"",TRUE,instance,None,true
https://ac-fhir.harrisambulatory.com/ac-4944/fhir/r4/,"",11/5/2025 6:19,9/6/2025 0:05,https://ac-fhir.harrisambulatory.com/endpoints/r4,"CareTracker, Inc.",4.0.1,"xml,json",200,0.0527,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/3842/,"",24/5/2025 9:02,9/6/2025 8:00,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1405,404,"",true*,requirements,None,"","","","","","","",""
https://fhir4.eclinicalworks.com/fhir/r4/HHGGAA/,"",11/5/2025 5:26,9/6/2025 6:34,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0466,200,"",TRUE,instance,None,true
https://ASC.fhir.cbh4.crediblebh.com/R4/,"",24/5/2025 14:56,9/6/2025 3:57,https://api.cbh4.crediblebh.com/fhir,"Qualifacts Systems, LLC",4.0.1,"
","","","","","","","",""
    xml,"","","","","","","","","","","","","","",""
    json,"","","","","","","","","","","","","","",""
"  """,200,2.1359,200,"",TRUE,instance,None,"","","","","","","",""
https://fhir4.eclinicalworks.com/fhir/r4/DFJDBD/,"",24/5/2025 14:43,9/6/2025 1:42,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0511,200,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/e619e352-d07e-4e58-8034-2e87eb2e3adf/,Whitehouse Family Medical,11/5/2025 8:03,9/6/2025 0:31,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.3105,200,"",true*,capability,None,true
https://fhir-usa.unify.chbase.com/org/field-ce6f786f/,Field Memorial Comm. Hospital,24/5/2025 10:50,9/6/2025 1:15,https://fhir-usa.unify.chbase.com/.well-known/endpoint,"TruBridge, Inc.",4.0.1,"application/fhir+json,application/fhir+xml",200,0.2879,200,"",true*,capability,4,true
https://api.platform.athenahealth.com/11746/brand/1/csg/1/fhir/r4/,OLSON PROFESSIONAL COUNSELING SERVICES LLC,24/5/2025 12:31,8/6/2025 23:18,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1539,200,"",TRUE,instance,None,true
https://fhir.insynchcs.com/insync/ma-200/,"",24/5/2025 8:48,9/6/2025 0:56,https://resources.insynchcs.com/docrepos/InSyncDocs/insync-fhir-org-list.json,"Qualifacts Systems, LLC",4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1676,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/22255/brand/1/csg/1/fhir/r4/,Monticello Medical Clinic,24/5/2025 9:09,9/6/2025 4:44,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.092,500,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/12708/brand/1/csg/1/fhir/r4/,"STUART L. SILVERMAN, M.D., F.A.C.P., A MEDICAL COR",24/5/2025 8:24,9/6/2025 6:00,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1528,200,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/aea1c0ee-e14c-442d-b8e5-eaf225f9a3ba/,Anderson Medical Services,11/5/2025 4:22,9/6/2025 2:34,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.3122,200,"",true*,capability,None,true
https://fhirendpoint.curemd.net/CM0AN/,"",23/5/2025 17:19,9/6/2025 1:15,https://fhirendpoint.curemd.net/fhir/DEFAULT/Bundle/ServiceBaseURLs,"CureMD.com, Inc.",No Cap Stat,NA,401,0.016,401,"",FALSE,NA,None,true
https://api.platform.athenahealth.com/3793/brand/1/csg/1/fhir/r4/,BRANDON REGIONAL HOSPITAL,24/5/2025 11:59,9/6/2025 7:19,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0919,200,"",TRUE,instance,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/75517/,Triple O Medical,10/5/2025 23:02,9/6/2025 8:24,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,4.0.1,"json,xml",200,0.9511,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/28705/brand/1/csg/1/fhir/r4/,New You Clinic,24/5/2025 6:05,9/6/2025 8:13,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1526,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/23113/brand/1/csg/1/fhir/r4/,Cornerstone Family Medicine,24/5/2025 6:50,9/6/2025 2:05,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1594,200,"",TRUE,instance,None,true
https://providerapi.advancedmd.com/v1/r4/15876/,"",24/5/2025 9:08,8/6/2025 23:26,https://providerapi.advancedmd.com/v1/r4/endpoints,AdvancedMD,4.0.1,"
","","","","","","","",""
              application/fhir+xml,"","","","","","","","","","","","","","",""
              application/fhir+json,"","","","","","","","","","","","","","",""
"            """,200,0.1547,404,"",true*,requirements,None,"","","","","","","",""
https://app.azaleahealth.com/fhir/R4/137407/,"",11/5/2025 4:38,9/6/2025 1:23,https://app.azaleahealth.com/fhir/R4/Endpoint,Azalea Health,4.0.1,"application\/fhir+json,application\/fhir+xml",200,0.1673,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/9799/brand/1/csg/1/fhir/r4/,Clarks Summit,24/5/2025 7:08,9/6/2025 2:33,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1549,200,"",TRUE,instance,None,true
https://fhir4.eclinicalworks.com/fhir/r4/DEDDCA/,"",11/5/2025 7:00,9/6/2025 5:48,https://fhir.eclinicalworks.com/ecwopendev/external/practiceList?pageId=1,"eClinicalWorks, LLC",4.0.1," xml, json ",200,0.0492,200,"",TRUE,instance,None,true
https://fhir.fhirpoint.open.allscripts.com/fhirroute/open/10035997/,Rainelle Medical Center,10/5/2025 23:06,9/6/2025 8:33,https://open.platform.veradigm.com/fhirendpoints/download/R4?endpointFilter=Patient,Veradigm,1.0.2,"xml,json",200,0.7806,404,"",TRUE,instance,2,true
https://isalus-fhirpresentation.everhealthsoftware.com/fhir/isalus/c4211/r4/,Three Rivers Spine and Pain Medicine,11/5/2025 0:08,9/6/2025 7:00,https://isalus-fhirpresentation.everhealthsoftware.com/fhir/r4/endpoints,iSALUS Healthcare,4.0.1,"json,xml",200,24.707,200,"",true*,capability,None,true
https://connect.pointclickcare.com/fhir/R4/5cc24494-e929-4898-88e0-285d6f9623c6/,"",24/5/2025 6:42,8/6/2025 23:08,https://fhir.pointclickcare.com/R4endpoints.json,PointClickCare Technologies Inc.,4.0.1," application/fhir+xml, xml, application/fhir+json, json, application/x-turtle, ttl, html/json, html/xml, html/turtle ",200,0.1151,200,"",TRUE,instance,None,true
https://api.platform.athenahealth.com/9495/brand/1/csg/367/fhir/r4/,"",24/5/2025 15:07,9/6/2025 7:47,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.0969,200,"",TRUE,instance,None,true
https://api.patientfusion.com/fhir/r4/v1/0d6cc283-b35d-44b7-b56b-459635e3e578/,Golden State Family Medicine and Walk-in Clinic,11/5/2025 8:00,9/6/2025 3:40,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.13,200,"",true*,capability,None,true
https://fhir-myrecord.cerner.com/r4/20840a0f-84f0-4541-a74c-e4481222809f/,Tallahassee Memorial HealthCare,11/5/2025 7:13,8/6/2025 23:27,https://raw.githubusercontent.com/oracle-samples/ignite-endpoints/refs/heads/main/oracle_health_fhir_endpoints/millennium_patient_r4_endpoints.json,Cerner Corporation,4.0.1,"json,application/fhir+json",200,0.1058,200,"",TRUE,instance,None,true
https://fhir-usa.unify.chbase.com/org/cmhinc-a449abfd/,Community Memorial Healthcare,24/5/2025 13:21,9/6/2025 3:10,https://fhir-usa.unify.chbase.com/.well-known/endpoint,"TruBridge, Inc.",4.0.1,"application/fhir+json,application/fhir+xml",200,0.4281,200,"",true*,capability,None,true
https://api.platform.athenahealth.com/9816/brand/1/csg/1/fhir/r4/,ST RITAS MEDICAL CENTER,24/5/2025 9:04,9/6/2025 3:34,https://service-base-urls.api.fhir.athena.io/athena-fhir-service-base-urls.json,"athenahealth, Inc.",4.0.1,"json,application/json,application/json+fhir,application/fhir+json",200,0.1085,500,"",TRUE,instance,None,true
https://api.practicefusion.com/fhir/r4/v1/f45f377e-1904-4962-b4b6-8275a86aafe2/,Urgent Care Surgery Center,11/5/2025 5:29,9/6/2025 8:15,https://www.practicefusion.com/assets/static_files/ServiceBaseURLs.json,Practice Fusion,4.0.1,json,200,0.3729,200,"",true*,capability,None,true
